account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_mrr,avg_sub_mrr,max_sub_mrr,total_subscriptions_count,upgrade_count,downgrade_count,annual_billing_count,monthly_billing_count,first_sub_date,last_sub_date,net_expansion_score,annual_billing_ratio,total_feature_events,total_duration_hours,avg_session_duration_mins,total_errors,distinct_features_used,beta_feature_events,error_rate_per_100_events,beta_feature_usage_ratio,total_tickets,avg_csat,min_csat,avg_first_response_min,avg_resolution_hours,total_escalations,urgent_tickets,high_tickets,escalation_rate_pct,urgent_ticket_ratio,churn_reason,refund_amount_usd,is_reactivation,churn_date,mrr_per_seat,signup_dt,churn_dt,tenure_days,tenure_months
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,0,0,14250.0,2850.0,4577.0,5,0,1,2,3,2023-05-08,2024-06-26,-1,0.4,34,33.585277777777776,59.26813725490196,14,28,1,41.17647058823529,0.029411764705882353,2,3.5,3.0,156.5,31.0,0,0,1.0,0.0,0.5,support,35.6,False,2023-11-04,619.5652173913044,2023-01-27,2023-11-04,281,9.2
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,0,0,12125.0,808.3333333333334,4776.0,15,1,1,8,7,2023-12-04,2024-12-29,0,0.5333333333333333,64,50.93194444444445,47.748697916666664,45,34,6,70.3125,0.09375,3,5.0,5.0,50.666666666666664,33.0,1,1,0.0,33.33333333333333,0.3333333333333333,,0.0,,,1515.625,2023-11-28,,399,13.1
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,0,0,14279.0,1586.5555555555557,3430.0,9,0,0,3,6,2024-04-01,2024-11-15,0,0.3333333333333333,49,41.850833333333334,51.24591836734694,33,31,6,67.3469387755102,0.12244897959183673,3,4.0,3.0,86.33333333333333,42.666666666666664,0,0,1.0,0.0,0.3333333333333333,budget,0.0,False,2024-06-19,839.9411764705883,2024-03-07,2024-06-19,104,3.4
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,0,0,28130.0,3125.5555555555557,11542.0,9,1,1,5,4,2024-05-08,2024-12-20,0,0.5555555555555556,44,39.80916666666667,54.285227272727276,21,27,5,47.72727272727273,0.11363636363636363,6,3.5,3.0,116.83333333333333,44.333333333333336,1,2,1.0,16.666666666666664,0.5,,0.0,,,485.0,2024-04-04,,271,8.9
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,0,1,18500.0,3083.3333333333335,6169.0,6,0,0,4,2,2024-06-02,2024-12-11,0,0.6666666666666666,21,20.3225,58.06428571428571,9,19,0,42.857142857142854,0.0,6,4.333333333333333,3.0,89.0,43.5,0,1,3.0,0.0,0.6666666666666666,unknown,99.38000000000001,False,2024-12-24,1321.4285714285713,2024-05-30,2024-12-24,208,6.8
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,0,0,16307.0,2038.375,3381.0,8,0,2,4,4,2024-11-13,2024-12-25,-2,0.5,42,33.040277777777774,47.20039682539683,36,24,5,85.71428571428571,0.11904761904761904,3,3.0,3.0,78.0,11.0,0,0,2.0,0.0,0.6666666666666666,budget,0.0,True,2024-11-21,397.7317073170732,2024-11-05,2024-11-21,16,0.5
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,0,0,41641.0,3470.0833333333335,14129.0,12,1,0,6,6,2024-05-31,2024-12-17,1,0.5,59,51.56,52.433898305084746,38,27,6,64.40677966101694,0.1016949152542373,4,3.6666666666666665,3.0,59.75,30.75,0,0,0.0,0.0,0.0,,0.0,,,1810.4782608695652,2024-05-05,,240,7.9
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,0,0,33491.0,2576.230769230769,10348.0,13,1,0,7,6,2024-12-30,2024-12-31,1,0.5384615384615384,62,45.11416666666667,43.65887096774193,48,32,9,77.41935483870968,0.14516129032258066,5,4.0,3.0,90.4,31.4,1,1,2.0,20.0,0.6,competitor,0.0,False,2024-12-31,11163.666666666666,2024-12-30,2024-12-31,1,0.0
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,0,0,24489.0,2040.75,12139.0,12,1,1,6,6,2024-09-18,2024-12-14,0,0.5,65,57.18805555555556,52.78897435897436,45,33,6,69.23076923076923,0.09230769230769231,4,4.0,4.0,83.25,47.25,0,0,0.0,0.0,0.0,,0.0,,,2226.2727272727275,2024-09-14,,108,3.5
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,0,1,31416.0,6283.2,10149.0,5,1,0,4,1,2024-11-06,2024-12-28,1,0.8,33,29.70638888888889,54.01161616161616,22,23,4,66.66666666666666,0.12121212121212122,3,3.5,3.0,76.66666666666667,42.333333333333336,0,1,1.0,0.0,0.6666666666666666,budget,0.0,False,2024-11-12,616.0,2024-10-10,2024-11-12,33,1.1
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,0,1,44322.0,5540.25,16517.0,8,2,0,6,2,2024-09-05,2024-12-25,2,0.75,40,40.52166666666667,60.7825,24,31,5,60.0,0.125,2,4.0,4.0,85.0,48.5,0,2,0.0,0.0,1.0,pricing,0.0,False,2024-09-26,534.0,2024-09-03,2024-09-26,23,0.8
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,0,0,40525.0,5789.285714285715,12736.0,7,1,1,3,4,2024-05-09,2024-11-23,0,0.42857142857142855,42,30.113333333333333,43.01904761904762,22,22,5,52.38095238095239,0.11904761904761904,4,3.75,3.0,78.25,42.25,0,1,2.0,0.0,0.75,competitor,64.98,False,2024-03-19,810.5,2024-03-16,2024-03-19,3,0.1
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,0,1,18926.0,2703.714285714286,7363.0,7,0,1,1,6,2024-11-17,2024-12-25,-1,0.14285714285714285,33,32.08,58.32727272727273,10,25,1,30.303030303030305,0.030303030303030304,8,3.6666666666666665,3.0,111.5,29.125,0,5,1.0,0.0,0.75,,0.0,,,1113.2941176470588,2024-10-28,,64,2.1
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,0,1,12244.0,1224.4,4378.0,10,1,1,8,2,2024-06-01,2024-12-27,0,0.8,56,44.77444444444444,47.97261904761904,28,28,9,50.0,0.16071428571428573,5,4.333333333333333,4.0,107.4,42.2,0,2,1.0,0.0,0.6,,0.0,,,1530.5,2024-04-07,,268,8.8
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,0,0,7507.0,1501.4,6766.0,5,0,1,3,2,2024-03-12,2024-08-08,-1,0.6,28,27.894444444444446,59.773809523809526,11,21,3,39.285714285714285,0.10714285714285714,5,4.333333333333333,4.0,79.4,34.8,1,2,0.0,20.0,0.4,support,18.81,True,2024-11-20,938.375,2024-03-01,2024-11-20,264,8.7
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,0,0,13325.0,1665.625,3675.0,8,0,0,4,4,2024-02-13,2024-12-10,0,0.5,41,39.70361111111111,58.10284552845528,34,27,5,82.92682926829268,0.12195121951219512,4,4.5,4.0,55.25,32.0,0,2,0.0,0.0,0.5,competitor,0.0,False,2024-04-12,266.5,2023-09-19,2024-04-12,206,6.8
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,0,0,21930.0,3132.8571428571427,10348.0,7,1,0,2,5,2023-08-29,2024-12-18,1,0.2857142857142857,42,35.3325,50.475,17,26,3,40.476190476190474,0.07142857142857142,5,4.0,3.0,51.0,38.6,0,1,4.0,0.0,1.0,competitor,88.27,False,2024-06-30,843.4615384615385,2023-04-04,2024-06-30,453,14.9
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,1,1,23942.0,1995.1666666666667,14129.0,12,0,1,5,7,2024-02-07,2024-12-08,-1,0.4166666666666667,49,42.761944444444445,52.361564625850335,21,29,5,42.857142857142854,0.10204081632653061,6,4.0,3.0,83.16666666666667,29.166666666666668,0,3,0.0,0.0,0.5,,0.0,,,1995.1666666666667,2024-01-17,,349,11.5
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,0,0,29433.0,2452.75,19502.0,12,1,1,4,8,2024-07-30,2024-12-17,0,0.3333333333333333,70,56.47472222222222,48.40690476190476,40,32,14,57.14285714285714,0.2,4,3.75,3.0,101.25,33.0,1,0,2.0,25.0,0.5,pricing,4.03,False,2024-10-27,2264.076923076923,2024-07-29,2024-10-27,90,3.0
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,0,0,20664.0,1878.5454545454545,5174.0,11,1,2,5,6,2024-11-21,2024-12-25,-1,0.45454545454545453,63,47.97944444444445,45.694708994708996,44,32,10,69.84126984126983,0.15873015873015872,4,4.0,3.0,35.5,32.75,0,1,1.0,0.0,0.5,features,147.54999999999998,True,2024-11-19,2296.0,2024-11-12,2024-11-19,7,0.2
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,0,1,24062.0,1503.875,13930.0,16,4,0,6,10,2024-09-16,2024-12-29,4,0.375,63,54.1775,51.59761904761904,29,28,8,46.03174603174603,0.12698412698412698,8,4.4,3.0,49.0,29.25,0,4,2.0,0.0,0.75,,0.0,,,24062.0,2024-09-06,,116,3.8
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,1,0,46912.0,5864.0,12736.0,8,1,3,5,3,2023-09-01,2024-09-22,-2,0.625,53,45.574444444444445,51.593710691823894,47,26,7,88.67924528301887,0.1320754716981132,7,4.4,3.0,129.57142857142858,41.714285714285715,0,1,3.0,0.0,0.5714285714285714,,0.0,,,733.0,2023-08-06,,513,16.9
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,0,0,13310.0,1663.75,7761.0,8,2,0,5,3,2024-02-18,2024-08-27,2,0.625,37,40.58138888888889,65.80765765765766,28,25,3,75.67567567567568,0.08108108108108109,4,3.0,3.0,91.0,29.25,0,2,1.0,0.0,0.75,competitor,0.0,False,2024-12-07,13310.0,2023-12-25,2024-12-07,348,11.4
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,1,0,20293.0,1561.0,3582.0,13,0,2,11,2,2023-09-20,2024-12-10,-2,0.8461538461538461,69,60.24444444444445,52.38647342995169,34,34,7,49.275362318840585,0.10144927536231885,3,3.981276595744681,,83.0,24.0,0,1,1.0,0.0,0.6666666666666666,pricing,58.37,False,2024-04-28,1127.388888888889,2023-08-20,2024-04-28,252,8.3
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,0,0,10299.0,1471.2857142857142,3184.0,7,0,0,4,3,2024-11-27,2024-12-23,0,0.5714285714285714,36,28.6175,47.69583333333333,19,22,2,52.77777777777778,0.05555555555555555,1,3.981276595744681,,19.0,53.0,0,0,1.0,0.0,1.0,pricing,6.6,False,2024-11-28,2574.75,2024-11-22,2024-11-28,6,0.2
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,1,0,22933.0,1433.3125,10149.0,16,1,0,8,8,2023-07-04,2024-12-28,1,0.5,71,57.33361111111111,48.45093896713615,31,37,8,43.66197183098591,0.11267605633802817,6,4.333333333333333,4.0,80.5,43.5,0,2,2.0,0.0,0.6666666666666666,budget,0.0,False,2024-12-30,5733.25,2023-07-04,2024-12-30,545,17.9
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,1,0,12567.0,2094.5,6766.0,6,0,0,6,0,2024-01-21,2024-12-23,0,1.0,30,24.653055555555557,49.306111111111115,18,21,3,60.0,0.1,9,4.142857142857143,4.0,99.44444444444444,44.44444444444444,0,3,2.0,0.0,0.5555555555555556,,0.0,,,785.4375,2023-12-26,,371,12.2
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,0,0,34198.0,1899.888888888889,5572.0,18,2,0,8,10,2024-11-04,2024-12-28,2,0.4444444444444444,80,66.91888888888889,50.189166666666665,43,34,6,53.75,0.075,3,4.0,4.0,86.33333333333333,25.666666666666668,0,0,1.0,0.0,0.3333333333333333,features,0.0,False,2024-11-28,2849.8333333333335,2024-11-04,2024-11-28,24,0.8
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,0,1,21770.0,1979.090909090909,6169.0,11,0,1,5,6,2024-07-22,2024-12-13,-1,0.45454545454545453,54,40.99722222222222,45.55246913580247,19,26,7,35.18518518518518,0.12962962962962962,2,4.0,3.0,49.5,63.0,0,0,0.0,0.0,0.0,,0.0,,,2177.0,2024-06-27,,187,6.1
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,0,0,16168.0,1469.8181818181818,5970.0,11,0,1,5,6,2023-08-16,2024-10-30,-1,0.45454545454545453,56,50.971666666666664,54.6125,39,28,6,69.64285714285714,0.10714285714285714,5,5.0,5.0,72.0,37.4,0,0,2.0,0.0,0.4,unknown,0.0,False,2024-09-12,4042.0,2023-06-11,2024-09-12,459,15.1
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,0,0,11893.0,1081.1818181818182,2058.0,11,0,0,5,6,2024-09-25,2024-12-29,0,0.45454545454545453,54,39.3025,43.669444444444444,38,32,6,70.37037037037037,0.1111111111111111,5,3.0,3.0,72.4,48.4,0,2,1.0,0.0,0.6,,0.0,,,1321.4444444444443,2024-09-02,,120,3.9
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,1,1,6797.0,1359.4,3781.0,5,0,1,3,2,2024-09-28,2024-12-13,-1,0.6,27,27.427777777777777,60.95061728395061,14,25,1,51.85185185185185,0.037037037037037035,2,4.0,3.0,61.5,28.0,0,1,0.0,0.0,0.5,features,0.0,False,2024-12-03,679.7,2024-09-24,2024-12-03,70,2.3
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,0,1,16984.0,1132.2666666666667,4975.0,15,0,0,7,8,2024-11-16,2024-12-21,0,0.4666666666666667,64,51.51722222222222,48.29739583333333,39,32,9,60.9375,0.140625,4,3.0,3.0,93.75,31.25,0,2,2.0,0.0,1.0,budget,0.0,False,2024-12-24,679.36,2024-11-08,2024-12-24,46,1.5
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,0,0,18559.0,1159.9375,7363.0,16,3,1,7,9,2023-10-08,2024-12-31,2,0.4375,70,51.769444444444446,44.37380952380953,54,30,8,77.14285714285715,0.11428571428571428,5,4.0,4.0,76.4,49.0,0,1,1.0,0.0,0.4,competitor,0.0,False,2024-10-25,3711.8,2023-10-07,2024-10-25,384,12.6
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,1,0,1695.0,565.0,1372.0,3,0,0,2,1,2024-05-03,2024-11-30,0,0.6666666666666666,15,6.4302777777777775,25.72111111111111,5,12,1,33.33333333333333,0.06666666666666667,3,4.5,4.0,71.33333333333333,29.333333333333332,0,0,2.0,0.0,0.6666666666666666,features,0.0,False,2024-03-20,1695.0,2024-03-16,2024-03-20,4,0.1
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,0,0,20042.0,1670.1666666666667,8756.0,12,0,0,7,5,2024-07-19,2024-12-29,0,0.5833333333333334,68,61.36888888888889,54.14901960784314,36,36,3,52.94117647058824,0.04411764705882353,1,4.0,4.0,37.0,45.0,0,0,0.0,0.0,0.0,support,6.2,True,2024-09-08,6680.666666666667,2024-06-23,2024-09-08,77,2.5
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,0,0,2919.0,729.75,1791.0,4,1,0,0,4,2023-07-03,2024-09-19,1,0.0,14,11.971388888888889,51.30595238095238,10,12,4,71.42857142857143,0.2857142857142857,7,4.8,4.0,67.57142857142857,20.0,0,1,3.0,0.0,0.5714285714285714,budget,0.0,True,2024-04-07,1459.5,2023-02-26,2024-04-07,406,13.3
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,0,0,21022.0,4204.4,7562.0,5,0,0,2,3,2024-01-17,2024-09-19,0,0.4,24,16.7,41.75,13,19,3,54.166666666666664,0.125,2,3.0,3.0,21.5,31.5,0,1,0.0,0.0,0.5,unknown,0.0,False,2024-03-18,553.2105263157895,2023-09-19,2024-03-18,181,5.9
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,0,0,24398.0,2218.0,7960.0,11,1,1,5,6,2024-03-18,2024-12-10,0,0.45454545454545453,49,42.96333333333333,52.60816326530612,29,32,4,59.183673469387756,0.08163265306122448,2,4.0,4.0,52.0,24.5,0,1,0.0,0.0,0.5,,0.0,,,1109.0,2024-03-16,,290,9.5
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,1,1,19402.0,2155.777777777778,11741.0,9,3,0,7,2,2023-08-30,2024-12-06,3,0.7777777777777778,41,40.06916666666667,58.63780487804878,14,27,3,34.146341463414636,0.07317073170731707,7,3.6666666666666665,3.0,96.57142857142857,40.42857142857143,0,1,5.0,0.0,0.8571428571428571,pricing,5.27,False,2024-07-10,431.15555555555557,2023-08-24,2024-07-10,321,10.5
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,1,1,28328.0,2023.4285714285713,11343.0,14,0,0,9,5,2024-02-22,2024-09-07,0,0.6428571428571429,61,46.110277777777775,45.35437158469946,33,32,5,54.09836065573771,0.08196721311475409,4,4.0,4.0,56.75,49.25,0,0,1.0,0.0,0.25,,0.0,,,7082.0,2024-02-11,,324,10.6
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,0,0,11390.0,1139.0,3383.0,10,1,0,5,5,2023-11-22,2024-12-15,1,0.5,47,44.66777777777778,57.02269503546099,26,28,5,55.319148936170215,0.10638297872340426,4,3.0,3.0,102.25,30.0,0,0,1.0,0.0,0.25,unknown,168.73,False,2023-12-21,670.0,2023-11-17,2023-12-21,34,1.1
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,0,0,8058.0,2686.0,6766.0,3,0,0,1,2,2024-12-05,2024-12-19,0,0.3333333333333333,18,16.63722222222222,55.45740740740741,9,18,1,50.0,0.05555555555555555,8,4.2,3.0,120.875,33.875,0,3,2.0,0.0,0.625,pricing,0.0,False,2024-12-04,237.0,2024-10-17,2024-12-04,48,1.6
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,0,0,38191.0,2727.9285714285716,20497.0,14,3,0,6,8,2023-12-13,2024-11-19,3,0.42857142857142855,63,52.56527777777778,50.06216931216931,29,36,6,46.03174603174603,0.09523809523809523,4,4.666666666666667,4.0,63.25,40.0,1,0,1.0,25.0,0.25,unknown,99.94,False,2024-03-10,4243.444444444444,2023-11-29,2024-03-10,102,3.4
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,0,0,13594.0,1510.4444444444443,3781.0,9,1,0,5,4,2024-12-08,2024-12-26,1,0.5555555555555556,56,43.930277777777775,47.068154761904765,28,31,4,50.0,0.07142857142857142,4,4.666666666666667,4.0,122.25,28.0,0,1,1.0,0.0,0.5,,0.0,,,715.4736842105264,2024-12-07,,24,0.8
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,0,0,18168.0,2018.6666666666667,5771.0,9,1,0,3,6,2024-03-27,2024-10-09,1,0.3333333333333333,46,30.698333333333334,40.041304347826085,40,29,5,86.95652173913044,0.10869565217391304,4,4.666666666666667,4.0,90.5,36.75,0,2,1.0,0.0,0.75,pricing,78.87,False,2024-09-14,1651.6363636363637,2024-03-22,2024-09-14,176,5.8
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,1,0,33506.0,3350.6,9751.0,10,3,0,6,4,2023-11-16,2024-09-01,3,0.6,51,39.92611111111111,46.9718954248366,27,32,2,52.94117647058824,0.0392156862745098,4,4.0,4.0,106.25,31.75,0,2,2.0,0.0,1.0,unknown,21.17,False,2024-01-03,1196.642857142857,2023-11-14,2024-01-03,50,1.6
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,0,0,20039.0,1335.9333333333334,3781.0,15,0,1,5,10,2024-06-08,2024-12-28,-1,0.3333333333333333,86,77.04083333333334,53.74941860465116,64,37,7,74.4186046511628,0.08139534883720931,7,4.5,4.0,58.57142857142857,17.714285714285715,1,1,2.0,14.285714285714285,0.42857142857142855,unknown,0.0,False,2024-08-03,1541.4615384615386,2024-06-06,2024-08-03,58,1.9
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,1,0,30546.0,3818.25,16716.0,8,0,0,5,3,2024-02-15,2024-11-15,0,0.625,38,40.852222222222224,64.50350877192983,18,25,4,47.368421052631575,0.10526315789473684,5,4.0,4.0,87.8,41.4,0,1,3.0,0.0,0.8,unknown,0.0,False,2024-12-16,2776.909090909091,2023-12-26,2024-12-16,356,11.7
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,0,0,17493.0,1166.2,3184.0,15,2,0,9,6,2023-10-02,2024-11-30,2,0.6,76,67.69416666666666,53.44276315789474,26,35,8,34.21052631578947,0.10526315789473684,2,3.981276595744681,,100.0,27.0,0,1,0.0,0.0,0.5,features,0.0,False,2024-04-10,1166.2,2023-07-22,2024-04-10,263,8.6
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,0,0,6252.0,568.3636363636364,1194.0,11,0,0,6,5,2024-10-11,2024-12-31,0,0.5454545454545454,55,46.38055555555555,50.5969696969697,39,33,5,70.9090909090909,0.09090909090909091,7,3.0,3.0,102.85714285714286,28.857142857142858,0,1,1.0,0.0,0.2857142857142857,,0.0,,,2084.0,2024-10-05,,87,2.9
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,0,0,11852.0,1975.3333333333333,2786.0,6,3,0,1,5,2024-07-15,2024-10-16,3,0.16666666666666666,15,12.13861111111111,48.55444444444445,13,13,3,86.66666666666667,0.2,3,3.0,3.0,79.33333333333333,41.333333333333336,0,1,2.0,0.0,1.0,budget,0.0,False,2024-05-05,846.5714285714286,2024-04-04,2024-05-05,31,1.0
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,0,1,24907.0,2264.2727272727275,7960.0,11,3,0,4,7,2024-10-18,2024-12-27,3,0.36363636363636365,59,47.95166666666667,48.764406779661016,26,28,6,44.06779661016949,0.1016949152542373,5,4.0,4.0,66.2,21.8,1,2,0.0,20.0,0.4,,0.0,,,24907.0,2024-10-04,,88,2.9
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,0,0,30524.0,2543.6666666666665,9950.0,12,0,0,8,4,2024-04-21,2024-08-22,0,0.6666666666666666,66,52.64277777777778,47.85707070707071,40,35,7,60.60606060606061,0.10606060606060606,7,3.6,3.0,62.285714285714285,25.571428571428573,1,4,1.0,14.285714285714285,0.7142857142857143,,0.0,,,1795.5294117647059,2024-03-28,,278,9.1
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,0,0,12747.0,1593.375,4378.0,8,0,1,4,4,2023-12-27,2024-11-20,-1,0.5,48,38.321666666666665,47.90208333333333,32,31,6,66.66666666666666,0.125,9,3.8,3.0,83.44444444444444,35.666666666666664,0,3,3.0,0.0,0.6666666666666666,features,0.0,False,2024-10-10,607.0,2023-12-27,2024-10-10,288,9.5
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,1,0,11902.0,1322.4444444444443,2985.0,9,1,0,6,3,2023-11-15,2024-12-31,1,0.6666666666666666,32,24.179166666666667,45.3359375,13,24,6,40.625,0.1875,4,4.0,3.0,101.25,27.5,0,2,0.0,0.0,0.5,,0.0,,,11902.0,2023-02-08,,692,22.7
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,0,0,35424.0,3542.4,8159.0,10,1,0,7,3,2024-11-10,2024-12-22,1,0.7,43,37.054722222222225,51.70426356589147,21,26,5,48.837209302325576,0.11627906976744186,3,4.0,4.0,172.33333333333334,57.0,0,1,1.0,0.0,0.6666666666666666,,0.0,,,864.0,2024-10-22,,70,2.3
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,0,0,11825.0,1689.2857142857142,4179.0,7,3,0,2,5,2024-05-15,2024-11-24,3,0.2857142857142857,45,34.153888888888886,45.53851851851852,26,29,5,57.77777777777777,0.1111111111111111,7,4.333333333333333,3.0,96.28571428571429,26.714285714285715,0,2,2.0,0.0,0.5714285714285714,budget,101.23,False,2024-11-09,563.0952380952381,2024-04-18,2024-11-09,205,6.7
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,0,0,10312.0,1718.6666666666667,3184.0,6,1,0,3,3,2024-08-17,2024-11-04,1,0.5,32,29.011666666666667,54.396875,21,20,5,65.625,0.15625,1,3.0,3.0,115.0,25.0,0,1,0.0,0.0,1.0,,0.0,,,1031.2,2024-08-08,,145,4.8
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,0,0,5142.0,571.3333333333334,1421.0,9,1,0,5,4,2023-09-06,2024-12-26,1,0.5555555555555556,45,39.60805555555555,52.81074074074074,19,26,5,42.22222222222222,0.1111111111111111,3,5.0,5.0,79.33333333333333,34.666666666666664,0,1,1.0,0.0,0.6666666666666666,,0.0,,,5142.0,2023-06-04,,576,18.9
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,0,0,3222.0,402.75,1349.0,8,0,0,3,5,2023-06-03,2024-12-27,0,0.375,38,25.903055555555557,40.89956140350877,16,28,2,42.10526315789473,0.05263157894736842,3,3.0,3.0,92.0,28.666666666666668,0,1,0.0,0.0,0.3333333333333333,competitor,242.55,True,2024-09-01,3222.0,2023-03-28,2024-09-01,523,17.2
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,0,0,11003.0,2200.6,9950.0,5,0,0,4,1,2024-12-26,2024-12-29,0,0.8,25,18.216944444444444,43.720666666666666,16,20,4,64.0,0.16,5,3.6,3.0,113.6,34.2,0,1,0.0,0.0,0.2,budget,0.0,False,2024-12-25,1222.5555555555557,2024-12-25,2024-12-25,1,0.0
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,0,0,18147.0,1512.25,4975.0,12,1,0,5,7,2024-09-18,2024-12-28,1,0.4166666666666667,65,52.235277777777775,48.217179487179486,38,31,4,58.46153846153847,0.06153846153846154,1,5.0,5.0,117.0,68.0,0,0,0.0,0.0,0.0,unknown,0.0,False,2024-09-28,725.88,2024-09-16,2024-09-28,12,0.4
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,0,0,13107.0,1191.5454545454545,3087.0,11,1,1,6,5,2024-03-08,2024-12-18,0,0.5454545454545454,42,34.00888888888889,48.58412698412699,14,25,5,33.33333333333333,0.11904761904761904,2,5.0,5.0,109.5,53.0,0,0,1.0,0.0,0.5,budget,0.0,False,2024-11-20,1092.25,2024-02-23,2024-11-20,271,8.9
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,0,1,13028.0,2605.6,5174.0,5,0,0,2,3,2024-11-12,2024-12-26,0,0.4,19,18.057222222222222,57.02280701754386,6,15,1,31.57894736842105,0.05263157894736842,3,4.0,3.0,60.0,34.333333333333336,0,0,2.0,0.0,0.6666666666666666,support,178.84,False,2024-11-21,501.0769230769231,2024-10-24,2024-11-21,28,0.9
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,0,1,16351.0,1635.1,5572.0,10,2,0,5,5,2024-11-26,2024-12-29,2,0.5,45,35.780277777777776,47.70703703703704,32,29,3,71.11111111111111,0.06666666666666667,4,4.0,4.0,81.75,34.5,0,1,0.0,0.0,0.25,,0.0,,,2725.1666666666665,2024-11-25,,36,1.2
